parent,id,"Performance Title",composer_text,"Concert Title",original_date,date_start,orchestra,"Venue Name","Venue Town",seonametown
7446,37163,"Concerto for Piano in A minor, Op.54",Schumann,NULL,"15th Oct 1977",1977-10-15,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7446,37164,"Symphony No.8 in C minor",Bruckner,NULL,"15th Oct 1977",1977-10-15,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7447,37168,"Symphony No.104 in D major (London-Salomon No.7), Op.98, No.1",Haydn,NULL,"28th Oct 1977",1977-10-28,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7447,37169,"Concerto for Piano and wind instruments",Stravinsky,NULL,"28th Oct 1977",1977-10-28,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7447,37170,"Symphony No.7 in A major, Op.92",Beethoven,NULL,"28th Oct 1977",1977-10-28,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7448,37186,"Midsummer Night's Dream; incidental music, Op.61. Overture",Mendelssohn,NULL,"19th Nov 1977",1977-11-19,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7448,37187,"Concerto for Piano No.1 in B flat minor, Op.23",Tchaikovsky,NULL,"19th Nov 1977",1977-11-19,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7448,37188,"Symphony No.2 in D major, Op.43",Sibelius,NULL,"19th Nov 1977",1977-11-19,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7449,37198,"Divertimento, for string orchestra",Bartok,NULL,"2nd Dec 1977",1977-12-02,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7449,37199,"Concerto for Oboe and small orchestra in D major","Strauss, Richard",NULL,"2nd Dec 1977",1977-12-02,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7449,37200,"Symphony No.8 in G major, Op.88",Dvorak,NULL,"2nd Dec 1977",1977-12-02,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7450,37224,"Symphony No.5 in B flat major, D.458",Schubert,NULL,"7th Jan 1978",1978-01-07,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7450,37225,"Capriccio, for piano and orchestra (1929)",Stravinsky,NULL,"7th Jan 1978",1978-01-07,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7450,37226,"Symphony No.6 in F major (Pastoral), Op.68",Beethoven,NULL,"7th Jan 1978",1978-01-07,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7451,37227,"Serenade No.13 in G major for strings (Eine Kleine Nacht-Musik), K 525",Mozart,NULL,"13th Jan 1978",1978-01-13,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7451,37228,"Rhapsody on a theme of Paganini, for piano and orchestra, Op.43",Rachmaninov,NULL,"13th Jan 1978",1978-01-13,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7451,37229,"Ein Heldenleben (A Hero's Life); symphonic poem, Op.40","Strauss, Richard",NULL,"13th Jan 1978",1978-01-13,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7452,37245,"Divertimento, in B flat, Op.18","Berkeley, Lennox",NULL,"4th Feb 1978",1978-02-04,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7452,37246,"Variations on an Original Theme (Enigma), Op.36",Elgar,NULL,"4th Feb 1978",1978-02-04,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7452,37247,"Symphony No.9 in E minor (From the New World), Op.95",Dvorak,NULL,"4th Feb 1978",1978-02-04,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7453,37302,"Egmont; incidental music, Op.84",Beethoven,NULL,"10th Feb 1978",1978-02-10,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7453,37303,"Concerto for Violin in D major, Op.35",Tchaikovsky,NULL,"10th Feb 1978",1978-02-10,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7453,37304,"Symphony No.2 (London Symphony)","Vaughan Williams",NULL,"10th Feb 1978",1978-02-10,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7454,37496,"Sleeping Beauty; ballet",NULL,NULL,"27th Jul 1978",1978-07-27,"Hallé Orchestra; 1857-","Cherry Hinton Hall",Cambridge,cambridge-cherry-hinton-hall
7454,37509,"Corsair; overture, Op.21",Berlioz,NULL,"27th Jul 1978",1978-07-27,"Hallé Orchestra; 1857-","Cherry Hinton Hall",Cambridge,cambridge-cherry-hinton-hall
7454,37511,"Pavane, Op 50",Faure,NULL,"27th Jul 1978",1978-07-27,"Hallé Orchestra; 1857-","Cherry Hinton Hall",Cambridge,cambridge-cherry-hinton-hall
7454,37512,"Young Person's Guide to the Orchestra; variations and fugue on a theme of Purcell, Op.34",Britten,NULL,"27th Jul 1978",1978-07-27,"Hallé Orchestra; 1857-","Cherry Hinton Hall",Cambridge,cambridge-cherry-hinton-hall
7454,37513,"Pomp and Circumstance; military march, No.1 in D major, Op.39, No.1",Elgar,NULL,"27th Jul 1978",1978-07-27,"Hallé Orchestra; 1857-","Cherry Hinton Hall",Cambridge,cambridge-cherry-hinton-hall
7454,37514,"English Folksong Suite","Vaughan Williams",NULL,"27th Jul 1978",1978-07-27,"Hallé Orchestra; 1857-","Cherry Hinton Hall",Cambridge,cambridge-cherry-hinton-hall
7454,37515,"Three-Cornered Hat; ballet. Three Dances","De Falla",NULL,"27th Jul 1978",1978-07-27,"Hallé Orchestra; 1857-","Cherry Hinton Hall",Cambridge,cambridge-cherry-hinton-hall
7455,37175,"Introduction and Allegro (for strings), Op.47",Elgar,NULL,"5th Nov 1977",1977-11-05,"Hallé Orchestra; 1857-","Central Hall",Chatham,chatham-central-hall
7455,37176,"Symphony No.41 in C major (Jupiter), K.551",Mozart,NULL,"5th Nov 1977",1977-11-05,"Hallé Orchestra; 1857-","Central Hall",Chatham,chatham-central-hall
7455,37177,"Symphony No.6 in F major (Pastoral), Op.68",Beethoven,NULL,"5th Nov 1977",1977-11-05,"Hallé Orchestra; 1857-","Central Hall",Chatham,chatham-central-hall
7456,37088,"Marriage of Figaro; opera, K.492. Overture",Mozart,NULL,"6th Sep 1977",1977-09-06,"Hallé Orchestra; 1857-",Cathedral,Chester,chester-cathedral
7456,37089,"Symphony No.41 in C major (Jupiter), K.551",Mozart,NULL,"6th Sep 1977",1977-09-06,"Hallé Orchestra; 1857-",Cathedral,Chester,chester-cathedral
7456,37090,"Symphony No.4 in E flat major (The Romantic)",Bruckner,NULL,"6th Sep 1977",1977-09-06,"Hallé Orchestra; 1857-",Cathedral,Chester,chester-cathedral
7457,37480,"Tam O'Shanter; overture, Op.51","Arnold, Malcolm",NULL,"29th Jun 1978",1978-06-29,"Hallé Orchestra; 1857-","Northgate Arena",Chester,chester-northgate-arena
7457,37486,"Hebrides Overture (Fingal's Cave), Op.26",Mendelssohn,NULL,"29th Jun 1978",1978-06-29,"Hallé Orchestra; 1857-","Northgate Arena",Chester,chester-northgate-arena
7457,37487,"Concerto for Violin in D major, Op.35",Tchaikovsky,NULL,"29th Jun 1978",1978-06-29,"Hallé Orchestra; 1857-","Northgate Arena",Chester,chester-northgate-arena
7457,37488,"Variations on an Original Theme (Enigma), Op.36",Elgar,NULL,"29th Jun 1978",1978-06-29,"Hallé Orchestra; 1857-","Northgate Arena",Chester,chester-northgate-arena
7458,37507,"Symphony No.6 in F major (Pastoral), Op.68",Beethoven,NULL,"23rd Jul 1978",1978-07-23,"Hallé Orchestra; 1857-","Civic Theatre",Corby,corby-civic-theatre
7458,37508,"Symphony No.1 in A flat major, Op.55",Elgar,NULL,"23rd Jul 1978",1978-07-23,"Hallé Orchestra; 1857-","Civic Theatre",Corby,corby-civic-theatre
7459,37236,"Symphony No.35 in D major (Haffner), K.385",Mozart,NULL,"24th Jan 1978",1978-01-24,"Hallé Orchestra; 1857-","Assembly Rooms",Derby,derby-assembly-rooms
7459,37237,"Dances from Galanta (1933)",Kodaly,NULL,"24th Jan 1978",1978-01-24,"Hallé Orchestra; 1857-","Assembly Rooms",Derby,derby-assembly-rooms
7459,37238,"Symphonie Fantastique, Op.14",Berlioz,NULL,"24th Jan 1978",1978-01-24,"Hallé Orchestra; 1857-","Assembly Rooms",Derby,derby-assembly-rooms
7460,37116,"Marriage of Figaro; opera, K.492. Overture",Mozart,NULL,"23rd Sep 1977",1977-09-23,"Hallé Orchestra; 1857-","Town Hall",Dewsbury,dewsbury-town-hall
7460,37117,"Divertimento No.3 in D major, for strings and continuo, K.136",Mozart,NULL,"23rd Sep 1977",1977-09-23,"Hallé Orchestra; 1857-","Town Hall",Dewsbury,dewsbury-town-hall
7460,37118,"Concerto for Oboe and small orchestra in D major","Strauss, Richard",NULL,"23rd Sep 1977",1977-09-23,"Hallé Orchestra; 1857-","Town Hall",Dewsbury,dewsbury-town-hall
7460,37119,"Die Fledermaus (The Bat); operetta. Overture","Strauss, Johann (11)",NULL,"23rd Sep 1977",1977-09-23,"Hallé Orchestra; 1857-","Town Hall",Dewsbury,dewsbury-town-hall
7460,37120,"Blue Danube; waltz, Op.314","Strauss, Johann (11)",NULL,"23rd Sep 1977",1977-09-23,"Hallé Orchestra; 1857-","Town Hall",Dewsbury,dewsbury-town-hall
7460,37121,"Pizzicato Polka","Strauss, Johann (11) and Strauss, Josef",NULL,"23rd Sep 1977",1977-09-23,"Hallé Orchestra; 1857-","Town Hall",Dewsbury,dewsbury-town-hall
7460,37122,"Gypsy Baron; operetta. March","Strauss, Johann (11)",NULL,"23rd Sep 1977",1977-09-23,"Hallé Orchestra; 1857-","Town Hall",Dewsbury,dewsbury-town-hall
7460,37123,"Radetzky March, Op.228","Strauss, Johann (1)",NULL,"23rd Sep 1977",1977-09-23,"Hallé Orchestra; 1857-","Town Hall",Dewsbury,dewsbury-town-hall
7460,37124,"Tritsch-Tratsch Polka, Op.214","Strauss, Johann (11)",NULL,"23rd Sep 1977",1977-09-23,"Hallé Orchestra; 1857-","Town Hall",Dewsbury,dewsbury-town-hall
7460,37125,"Thunder and Lightning Polka, Op.324","Strauss, Johann (11)",NULL,"23rd Sep 1977",1977-09-23,"Hallé Orchestra; 1857-","Town Hall",Dewsbury,dewsbury-town-hall
7460,37126,"Letters to the Editor (Eingesendet); polka-schnell, Op.240","Strauss, Josef",NULL,"23rd Sep 1977",1977-09-23,"Hallé Orchestra; 1857-","Town Hall",Dewsbury,dewsbury-town-hall
7460,37127,"Fireproof (Feuerfest); polka, Op.269","Strauss, Josef",NULL,"23rd Sep 1977",1977-09-23,"Hallé Orchestra; 1857-","Town Hall",Dewsbury,dewsbury-town-hall
7460,37128,"Polka, Plappermaulchen","Strauss, Josef",NULL,"23rd Sep 1977",1977-09-23,"Hallé Orchestra; 1857-","Town Hall",Dewsbury,dewsbury-town-hall
7461,37310,"Force of Destiny; opera. Overture",Verdi,NULL,"21st Feb 1978",1978-02-21,"Hallé Orchestra; 1857-","Town Hall",Dewsbury,dewsbury-town-hall
7461,37315,"Concerto for 'Cello in E minor, Op.85",Elgar,NULL,"21st Feb 1978",1978-02-21,"Hallé Orchestra; 1857-","Town Hall",Dewsbury,dewsbury-town-hall
7461,37316,"Symphony No.8 in F major, Op.93",Beethoven,NULL,"21st Feb 1978",1978-02-21,"Hallé Orchestra; 1857-","Town Hall",Dewsbury,dewsbury-town-hall
7461,37317,Bolero,Ravel,NULL,"21st Feb 1978",1978-02-21,"Hallé Orchestra; 1857-","Town Hall",Dewsbury,dewsbury-town-hall
7462,37431,"Die Fledermaus (The Bat); operetta","Strauss, Johann (11)",NULL,"1st Jun 1978",1978-06-01,"Hallé Orchestra; 1857-","Caird Hall",Dundee,dundee-caird-hall
7462,37432,"Serenade No.13 in G major for strings (Eine Kleine Nacht-Musik), K 525",Mozart,NULL,"1st Jun 1978",1978-06-01,"Hallé Orchestra; 1857-","Caird Hall",Dundee,dundee-caird-hall
7462,37433,"Don Juan; symphonic poem, Op.20","Strauss, Richard",NULL,"1st Jun 1978",1978-06-01,"Hallé Orchestra; 1857-","Caird Hall",Dundee,dundee-caird-hall
7462,37434,"Symphony No.6 in F major (Pastoral), Op.68",Beethoven,NULL,"1st Jun 1978",1978-06-01,"Hallé Orchestra; 1857-","Caird Hall",Dundee,dundee-caird-hall
7463,37333,"Bartered Bride; opera. Overture",Smetana,NULL,"11th Mar 1978",1978-03-11,"Hallé Orchestra; 1857-","Congress Theatre",Eastbourne,eastbourne-congress-theatre
7463,37334,"Ma Vlast (My Country), No.2, Vltava (Moldau)",Smetana,NULL,"11th Mar 1978",1978-03-11,"Hallé Orchestra; 1857-","Congress Theatre",Eastbourne,eastbourne-congress-theatre
7463,37335,"Slavonic Dance for orchestra. Nos. 9, 16, 7, 8",Dvorak,NULL,"11th Mar 1978",1978-03-11,"Hallé Orchestra; 1857-","Congress Theatre",Eastbourne,eastbourne-congress-theatre
7463,37336,"Symphony No.3 in E flat major (Eroica), Op.55",Beethoven,NULL,"11th Mar 1978",1978-03-11,"Hallé Orchestra; 1857-","Congress Theatre",Eastbourne,eastbourne-congress-theatre
7464,37516,"Symphony No.6 in F major (Pastoral), Op.68",Beethoven,NULL,"28th Jul 1978",1978-07-28,"Hallé Orchestra; 1857-",Cathedral,Ely,ely-cathedral
7464,37517,"Symphony No.1 in A flat major, Op.55",Elgar,NULL,"28th Jul 1978",1978-07-28,"Hallé Orchestra; 1857-",Cathedral,Ely,ely-cathedral
7465,37414,"Hebrides Overture (Fingal's Cave), Op.26",Mendelssohn,NULL,"27th May 1978",1978-05-27,"Hallé Orchestra; 1857-","Reid Hall",Forfar,forfar-reid-hall
7465,37416,"Serenade No.13 in G major for strings (Eine Kleine Nacht-Musik), K 525",Mozart,NULL,"27th May 1978",1978-05-27,"Hallé Orchestra; 1857-","Reid Hall",Forfar,forfar-reid-hall
7465,37419,"Concerto for Oboe and small orchestra in D major","Strauss, Richard",NULL,"27th May 1978",1978-05-27,"Hallé Orchestra; 1857-","Reid Hall",Forfar,forfar-reid-hall
7465,37420,"Symphony No.8 in G major, Op.88",Dvorak,NULL,"27th May 1978",1978-05-27,"Hallé Orchestra; 1857-","Reid Hall",Forfar,forfar-reid-hall
7466,37182,"Karelia; incidental music. Suite",Sibelius,NULL,"12th Nov 1977",1977-11-12,"Hallé Orchestra; 1857-","Civic Theatre",Halifax,halifax-civic-theatre
7466,37183,"Concerto for 'Cello, Op.44 (1977)",Sallinen,NULL,"12th Nov 1977",1977-11-12,"Hallé Orchestra; 1857-","Civic Theatre",Halifax,halifax-civic-theatre
7466,37184,"Petrushka; ballet (1947 version)",Stravinsky,NULL,"12th Nov 1977",1977-11-12,"Hallé Orchestra; 1857-","Civic Theatre",Halifax,halifax-civic-theatre
7466,37185,"Carnival; overture, Op.92",Dvorak,NULL,"12th Nov 1977",1977-11-12,"Hallé Orchestra; 1857-","Civic Theatre",Halifax,halifax-civic-theatre
7467,37171,"Serenade (for strings) in E major, Op.22",Dvorak,NULL,"1st Nov 1977",1977-11-01,"Hallé Orchestra; 1857-","Victoria Hall",Hanley,hanley-victoria-hall
7467,37172,"Symphony No.8 in C minor",Bruckner,NULL,"1st Nov 1977",1977-11-01,"Hallé Orchestra; 1857-","Victoria Hall",Hanley,hanley-victoria-hall
7468,37208,"Symphony No.5 in C minor, Op.67",Beethoven,NULL,"16th Dec 1977",1977-12-16,"Hallé Orchestra; 1857-","Victoria Hall",Hanley,hanley-victoria-hall
7468,37209,"Concerto for Piano No.1 in D minor, Op.15",Brahms,NULL,"16th Dec 1977",1977-12-16,"Hallé Orchestra; 1857-","Victoria Hall",Hanley,hanley-victoria-hall
7469,37322,"Elizabethan Suite, for strings and four horns","Barbirolli (arr.)",NULL,"3rd Mar 1978",1978-03-03,"Hallé Orchestra; 1857-","Victoria Hall",Hanley,hanley-victoria-hall
7469,37323,"Play Ground","Crosse, Gordon",NULL,"3rd Mar 1978",1978-03-03,"Hallé Orchestra; 1857-","Victoria Hall",Hanley,hanley-victoria-hall
7469,37324,"Symphony No.3 in E flat major (Eroica), Op.55",Beethoven,NULL,"3rd Mar 1978",1978-03-03,"Hallé Orchestra; 1857-","Victoria Hall",Hanley,hanley-victoria-hall
7470,37362,"Serenade, for string orchestra, in E flat major, Op.6",Suk,NULL,"19th Apr 1978",1978-04-19,"Hallé Orchestra; 1857-","Victoria Hall",Hanley,hanley-victoria-hall
7470,37363,"Romeo and Juliet; ballet, Op.64. Suite",Prokofiev,NULL,"19th Apr 1978",1978-04-19,"Hallé Orchestra; 1857-","Victoria Hall",Hanley,hanley-victoria-hall
7470,37364,"Symphony in D minor",Franck,NULL,"19th Apr 1978",1978-04-19,"Hallé Orchestra; 1857-","Victoria Hall",Hanley,hanley-victoria-hall
7471,37205,"Hansel and Gretel; opera. Overture",Humperdinck,NULL,"19th Dec 1977",1977-12-19,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7471,37207,"Water Music, HWV 348-350. Suite",Handel,NULL,"19th Dec 1977",1977-12-19,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7471,37210,Divertissement,Ibert,NULL,"19th Dec 1977",1977-12-19,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7471,37211,"Slavonic Dance for orchestra. Nos 9, 7, 8",Dvorak,NULL,"19th Dec 1977",1977-12-19,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7471,37212,"Nutcracker; ballet suite, Op.71a. Suite",Tchaikovsky,NULL,"19th Dec 1977",1977-12-19,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7471,37213,"William Tell; opera. Overture",Rossini,NULL,"19th Dec 1977",1977-12-19,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7471,37214,"Sleigh Ride","Anderson, Leroy",NULL,"19th Dec 1977",1977-12-19,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7472,37451,"Creatures of Prometheus; overture",Beethoven,NULL,"12th Jun 1978",1978-06-12,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7472,37452,"Concerto for Piano No.4 in G major, Op.58",Beethoven,NULL,"12th Jun 1978",1978-06-12,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7472,37453,"Symphony No.3 in E flat major (Eroica), Op.55",Beethoven,NULL,"12th Jun 1978",1978-06-12,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7473,37455,"Marriage of Figaro; opera, K.492. Overture",Mozart,NULL,"13th Jun 1978",1978-06-13,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7473,37456,"Symphony No.101 in D major (Clock), Op.95, No.2",Haydn,NULL,"13th Jun 1978",1978-06-13,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7473,37457,"Symphony No.5 in C sharp minor. Adagietto",Mahler,NULL,"13th Jun 1978",1978-06-13,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7473,37458,"Poet and Peasant; operetta. Overture",Suppe,NULL,"13th Jun 1978",1978-06-13,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7473,37459,"Three Pieces for Violin","Kreisler, arr. Howarth",NULL,"13th Jun 1978",1978-06-13,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7473,37460,"Gold and Silver; waltz, Op.79",Lehar,NULL,"13th Jun 1978",1978-06-13,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7473,37461,"Perpetuum Mobile, Op.257","Strauss, Johann (11)",NULL,"13th Jun 1978",1978-06-13,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7473,37462,"Pizzicato Polka","Strauss, Johann (11) and Strauss, Josef",NULL,"13th Jun 1978",1978-06-13,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7473,37463,"Thunder and Lightning Polka, Op.324","Strauss, Johann (11)",NULL,"13th Jun 1978",1978-06-13,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7473,37464,"Roses from the South; waltz, Op.388","Strauss, Johann (11)",NULL,"13th Jun 1978",1978-06-13,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7473,37465,"Light Cavalry; operetta. Overture",Suppe,NULL,"13th Jun 1978",1978-06-13,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7473,37466,"Radetzky March, Op.228","Strauss, Johann (1)",NULL,"13th Jun 1978",1978-06-13,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7474,37467,"Tam O'Shanter; overture, Op.51","Arnold, Malcolm",NULL,"14th Jun 1978",1978-06-14,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7474,37468,"Concerto for Violin in D major, Op.35",Tchaikovsky,NULL,"14th Jun 1978",1978-06-14,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7474,37469,"Symphony No.2 (London Symphony)","Vaughan Williams",NULL,"14th Jun 1978",1978-06-14,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7475,37454,"Corsair; overture, Op.21",Berlioz,NULL,"16th Jun 1978",1978-06-16,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7475,37473,"Sleeping Beauty; ballet. Suite",Tchaikovsky,NULL,"16th Jun 1978",1978-06-16,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7475,37474,"Young Person's Guide to the Orchestra; variations and fugue on a theme of Purcell, Op.34",Britten,NULL,"16th Jun 1978",1978-06-16,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7475,37475,"Sorcerer's Apprentice; symphonic scherzo",Dukas,NULL,"16th Jun 1978",1978-06-16,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7475,37476,"Pavane pour une infante defunte",Ravel,NULL,"16th Jun 1978",1978-06-16,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7475,37477,"Three-Cornered Hat; ballet. Three Dances","De Falla",NULL,"16th Jun 1978",1978-06-16,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
7476,37478,"Mastersingers of Nuremberg; opera. Overture",Wagner,NULL,"17th Jun 1978",1978-06-17,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
